"","MEblack","MEblue","MEbrown","MEgreen","MEgreenyellow","MEgrey","MEmagenta","MEpink","MEpurple","MEred","MEsalmon","MEtan","MEturquoise","MEyellow"
"R12962",-0.0987653757008894,-0.066615192438196,0.052038393335984,0.0674462629956284,0.0148017909730979,-0.0317249971141899,-0.0297140639532329,-0.0672052894555227,-0.152314618742059,0.060188538222814,0.0411170145943308,-0.149385493357481,-0.0933769965718287,0.0289833825226641
"R12964",-0.0169894090798469,0.0860830266471266,-0.140552142477891,0.075290496773793,0.075398891644753,-0.0297700217379527,0.0122531455092715,-0.0102325420286541,-0.0711116163795964,-0.130824253266005,-0.012012991821157,0.0783745295629337,-0.0206981007741622,0.0203127106342117
"R12973",0.0857067889951314,-0.0835304256282268,0.0326048511127715,0.208474191516145,-0.0751736811998754,0.131688401831158,0.257547938511202,0.0978447090819476,0.252084189595363,0.173475279864699,0.0577512380032267,0.260439808347589,0.18376588259891,0.00295743073296061
"R12975",0.0600100036921258,0.0213152626721641,0.0667846148385274,-0.192009833346226,0.0204079692121042,-0.0319788104803484,-0.0889087753391976,-0.0277381044200322,-0.0364194544074496,0.131250239414598,-0.00624321970014761,-0.0939274658763424,0.0452059837884057,0.0548530113233325
"R12977",0.0787614038980887,-0.057193312610636,0.0602464148796127,0.0312917052940833,-0.0605047495122634,0.141783831361625,0.0439419512716473,0.090471411018271,0.255072358873577,0.0875270023119439,-0.019999889426233,0.268160082431956,0.0516841398068541,0.0359109199366387
"R12979",0.0220179304218394,-0.0228873265829444,0.014736976521613,0.0554328657607955,-0.0728510696273486,0.0848322151206885,0.0147354716198087,0.0217090819937262,-0.0226993503622779,-0.000236232400753083,-0.0673837476342296,-0.044137349722419,0.0516564976525427,-0.0245223543465115
"R12997",0.0482483700954972,0.0522302990114828,-0.0305103152551053,-0.00878271152367442,0.0676635574755032,-0.0367125493491045,-0.0123685643978225,0.0819842016338332,-0.0402813731009104,-0.0212739701456242,0.14760828522344,-0.00265617051828569,0.0193785751765517,0.125774450738104
"R12998",-0.0770415296892914,0.129803206562565,-0.0410815987490618,0.0301004103819619,0.173321824165026,-0.226246142024683,-0.0244076895478224,0.147675914110991,-0.147285158738124,-0.144116246041466,-0.130801362601366,-0.251935209994117,-0.146562455326178,-0.0215204856817926
"R13000",-0.122505953460297,-0.0282422988961567,-0.0670917077052554,0.0732026559989056,-0.0164794293958679,0.00472948979054719,-0.0630073547708052,-0.147663263305263,-0.0396703186515794,0.0306459491833958,-0.00781029195158349,-0.0266230375342946,-0.104644426644353,0.024111716550579
"R13001",-0.100735812356268,-0.0142902706767626,0.0333959661571754,0.147618128209572,0.0414670640505967,0.049571429074233,0.0669066566683194,0.000487692752606308,0.170597503843255,0.043247644778219,-0.108685505322527,0.207932699605763,-0.0164735974382586,-0.0437782220685446
"R13003",0.0265736729947996,0.0737052825455058,-0.174345723053678,-0.138798245096354,0.0999638499573545,-0.155861227882495,-0.210486004897997,-0.0328552500123014,0.00689445727079731,-0.0765637628862789,0.0143293709714119,-0.00426333206463129,-0.093262284049904,0.0685618980358768
"R13012",0.109240987047077,-0.0520757186474192,0.00497156877899902,0.128051333672844,-0.0716665862223715,-0.00625595603151879,0.0211064525592812,0.0109748840894985,-0.0274111218841242,-0.0174144205405926,-0.0586621921486225,-0.0535934929476644,0.132209665005425,-0.0676405722117365
"R13014",-0.0541959981466641,0.101221799632999,0.0891737593146521,-0.00730209326240948,-0.0402639734210695,-0.00220801896032583,0.0601069685298968,0.0777578785896264,0.0480247967706126,0.0538434144966688,-0.0580978221868949,0.0609491218684597,-0.0393422322292107,0.0610248426608748
"R13015",-0.20552316529991,-0.0314389995519216,0.191151299601644,-0.0988307907006225,0.0653429799163706,-0.0991534598268295,-0.0654250833502852,-0.102872216068333,0.0930912730468666,-0.0110697069471314,-0.00292112039325666,0.0474116991120175,-0.160143111897436,-0.0198470660520095
"R13018",0.0467656480646553,0.0366762753831857,0.12277210559355,-0.0618616786113951,0.102609605939737,-0.0617361745979302,0.0788761516522642,-0.0950267709126744,-0.0450656325682635,0.0361521348443093,-0.176584506888443,-0.10851561934972,-0.0177091680654121,-0.09133808947026
"R13032",-0.0114523865941532,0.00947425734974727,-0.0716512522014001,0.117854530865422,0.0394406218001342,0.0749483223664062,0.106983429538503,0.0131441193760836,0.130267201402737,-0.0620937123548272,0.160151700960422,-0.0553196812280064,0.011088441498978,0.0784508123446903
"R13034",0.0199162368153484,0.0103843849653783,0.0338483139773033,-0.106376452560111,-0.077309382299232,0.0662420987555734,-0.047857444019251,0.0176861847498949,-0.00971819759086403,0.0271950028696919,0.0543887075958294,0.0718765741808092,0.0565559895655456,-0.0117395382619936
"R13035",-0.10140563612767,-0.11725799217122,0.0601727928215647,0.271394724246068,-0.0718368640460791,0.0826657939503977,0.136820596272543,0.0595558592906225,-0.0074927545653981,-0.00376627102075861,-0.0320426883365859,-0.0982258846801909,0.0169164237750259,-0.0442247466928207
"R13036",-0.191300949125078,0.145673814546847,0.102490857251047,0.0806367748425758,0.125498021988764,-0.00766621886190227,0.00535375067076091,0.204585748295599,0.173797310976616,0.0770306488368238,-0.0451314887462499,0.098515940782069,-0.172035710651128,0.115000227850399
"R13039",0.0237394860462484,0.0733151917673303,-0.0345625541897941,-0.0625640791000916,0.048643969316182,-0.0507119171265919,-0.00114384857772804,0.228275483918028,-0.0304896049119026,0.0232970765893212,-0.10928411541157,0.0229096803000866,-0.053812635452294,-0.0459165151332235
"R13044",-0.145544200512574,0.00314240903586802,0.0816730710641478,-0.0232573292387209,0.0935054152366006,-0.0381744635823935,-0.0329799041609768,-0.0213436128931773,0.0870841621515047,0.0282854422787372,-0.031487848022358,-0.00517671393108249,-0.122919989737588,0.0134350934117132
"R13046",0.0668433869098608,0.0290241951020771,-0.0556998762915276,-0.0342764723759863,0.0229927832157613,0.0318155738191863,0.087331315486034,-0.127806527667461,-0.0369915537223809,-0.0685201810173266,0.176564017297362,-0.0215299965879016,0.101363169446082,0.0763472615103166
"R13047",-0.0797337302395548,-0.06396101171342,-0.106644196471852,-0.018278782216598,-0.0930856997018657,0.0743039508005582,0.228820870646534,0.0994952872667165,-0.0709156759644038,-0.264921923147798,0.131416654003878,-0.044041821044734,-0.0561350462779643,-0.0138916538140977
"R13051",-0.00458625130791164,0.0410607963816309,0.0476100917615599,0.0779700785132246,0.117171198000279,-0.00824842813182817,-0.0154463916662434,-0.112147181157078,0.0599877901215895,-0.0591118504906361,0.0778715485242939,0.0261543635610791,-0.0433096854639733,0.0476378355895903
"R13058",-0.105294934321956,-0.0261855613767856,0.226662808608841,-0.0366404749154252,0.0399209591723603,-0.0435260197349513,-0.0646622628676017,-0.044087276459634,0.0841254577423551,0.0885684152006093,0.0513111529689201,-0.0144249134637732,-0.0448201943793916,-0.00352512769178569
"R13063",-0.124221236287832,0.0868512448196855,0.000707738279268695,0.0873921269329319,0.0706345619642239,0.0227958673919288,0.125171039855354,-0.0791454820406868,0.157923182082583,0.119232489384913,0.0459490264714017,0.219838660972557,-0.0588906072728129,0.173489689323715
"R13066",-0.171072262805238,0.0942232360446669,-0.0163939716882259,0.00222756102493901,0.0878541841363476,-0.0912928795415296,0.000938994691170364,0.103505699554116,-0.138453089388708,-0.0796600803813552,0.0413059228334384,-0.0921908582221822,-0.275839030629593,0.015187162016364
"R13069",-0.153768376271772,0.057396991151173,-0.0944950459948011,-0.0298657715043463,0.133107454976628,-0.0842460202702738,0.00084003262412357,0.0666789796433004,-0.0610244972204648,0.0807478382022106,0.141367359772242,-0.0510396918017538,-0.0866764959784875,0.0984098446082351
"R13076",0.010168021812042,0.106464173312937,0.0477577068753287,0.0106095270359748,0.0353369413907156,-0.0158337117069319,0.0367370177676671,-0.0122758763702876,-0.00442157725237026,0.0240101859477453,0.179537654861772,-0.0646580054854421,-0.00328111629050739,0.136541402578885
"R13079",-0.024784296729676,0.0692635556636007,0.0447952028507725,-0.021631066821129,0.043751135966693,0.0108826076004319,0.091856308033812,0.166884486601751,0.165003555862931,-0.00303757973840549,0.00937093283287112,-0.005788166524144,0.00845788235180268,0.0375651089924845
"R13082",0.0803360383739102,-0.195296377262389,0.0167125980809787,-0.0761738550686459,-0.127158627781767,0.128759241589335,0.176389663877747,0.0750438371096529,0.00434454870682076,0.132966099330675,-0.0496645131175448,0.00781901456545945,0.0047523238867732,-0.155378188115703
"R13116",-0.0694443414819424,0.0271692150205365,0.0316624560606719,0.122646110412359,0.000796634159108509,0.0592506257184815,0.136305685030998,-0.140161390713148,-0.035282872279648,-0.0331885742678031,-0.0789671493608893,0.176945468822486,0.0214136483506517,0.0245955637790827
"R13117",-0.0557835432606817,0.00146462513092051,0.132235725168237,0.0745610952711776,-0.0735069686945467,0.0239609147996203,0.0103855205654841,-0.00258604736758549,0.118466968339681,0.0982733964306292,0.127509946107186,-0.0485523384911546,0.00700685126088152,0.0629649312639736
"R13119",0.192218931198345,-0.14887856487462,0.0402010574384718,0.150684958506834,-0.158035035392339,0.10695167278001,0.124763044840022,-0.163001744538978,-0.0765915300295741,-0.0565862240645342,-0.0323225919882874,0.0853082924888657,0.197555245531918,-0.0943139591611111
"R13123",0.0764722994438916,0.00727479724388302,0.0966459069837117,0.044351954066936,-0.0598988954022236,0.0201421348416649,8.07696403957002e-05,-0.0371275360355555,-0.0370842810441167,-0.0530820751071324,-0.0233849871744723,-0.0381469749235098,0.0145662820509182,-0.0201435787089394
"R13128",-0.00930426420393566,-0.0454549081192243,0.158940244084205,0.051716809009507,-0.0430982668537563,0.046098504579853,0.00221717440289265,-0.0594459467213575,0.118430385015088,0.0551688931664376,-0.173973365185674,0.0506388080946796,0.0172263700320578,-0.0156507616858484
"R13130",0.0982330322490529,-0.0118599553063836,-0.0205858941633437,-0.115603947811569,-0.0151276961079317,0.0450426554760208,-0.175698075480591,0.10629534850941,0.0462886560724571,-0.0723807619665178,0.00516763404080025,0.035637619149325,0.0866248601858676,-0.0539945500759295
"R13131",-0.0728076168546765,-0.0463611556588221,0.15870108522621,-0.0587146948418482,-0.052995534047003,0.0324840881867562,-0.0789306238140962,-0.137282090906,0.0834431151044065,-0.00433559251072866,0.0885590343312168,-0.00941821284848287,-0.0303132613912295,-0.0156795574993971
"R13136",0.0341615942482193,-0.156416223643254,0.0540815387520916,0.0653532150538024,-0.126477238992289,0.127816120258403,0.0841308193618932,0.0433135625714498,0.11411536681824,0.119230505111667,0.0433659676752222,0.116062071437564,0.148734289574302,0.00794165796828586
"R13139",0.048177384640635,0.0299917329010398,0.129852859012971,0.0518809016519278,-0.0335608426392339,-0.0474984372599127,0.089299391122389,0.000386229212941732,-0.0541264040521571,-0.032340543233846,-0.0110706878442418,-0.107151357060052,0.0109477365809632,0.0448997815634859
"R13146",-0.169613687400821,8.2016561195535e-06,-0.177032014452885,0.0463079716205761,0.0344660238429596,0.215706957401817,-0.0239511965779028,-0.0062388649886911,-0.0613297352398488,0.0743684895993456,0.105012454775937,0.207652516262255,-0.109639930265186,0.173117611158118
"R13148",0.0511585051092181,-0.163747743766823,-0.022178731214312,0.0119220303993659,-0.0926852153750084,0.0660224159200693,0.0880420143790648,-0.0243429445620189,0.208893389735865,0.143837712585908,-0.170610514204635,0.0702193282272345,-0.0124069181178129,-0.0991160239677325
"R13150",0.00447384733127116,0.0295194137120911,0.0411330019337755,-0.122346546647724,0.000190303549973445,-0.0722153227872402,-0.185855807739205,-0.150398566657863,-0.0393387424009388,0.106539848482828,-0.0789679214976416,-0.0416202069791479,-0.00228942453766462,0.0246443737439529
"R13226",0.151667148187679,0.0745666791621222,-0.0681752927011486,-0.198273181897025,-0.103332488752063,0.099811544391384,0.0723947728667624,-0.0150597350119419,0.107203547541994,0.101997746257885,0.0343186947988171,0.12339760746085,-0.0138969253243221,0.0306365868978672
"R13227",-0.0818197231012489,0.0376600015889629,-0.123776405032682,-0.102998074579128,0.066343629793477,-0.0973453214479074,-0.1348312407385,-0.200120450578143,0.0127904786306545,-0.0593031075602003,0.0190865163056571,-0.0993124030832748,-0.0165418006613486,0.0998285508282178
"R13229",-0.011293966157593,0.139357667912558,-0.125145277183496,0.023388530808966,0.0618507747528583,-0.0979606602790238,-0.0373368153129728,-0.0563515850687041,-0.0911955297158511,0.0463405775439807,0.0261442232206101,-0.0329111891854752,-0.020178293993693,0.149250939300077
"R13231",0.194677965695379,-0.0587435081463172,-0.11671128162286,0.0938081178714291,-0.0420676350856465,0.0197307014887474,0.167773505577152,-0.0213115049498063,-0.0459080533328809,-0.0190499727958936,-0.0377769691554738,0.0359282007401833,0.154416389972969,-0.0978824595408816
"R13232",0.0261738123086552,-0.0517686376566814,-0.0675963910888707,-0.0172739360293614,0.0389199287264511,0.00836984131112367,0.0497919067886504,-0.026370380370738,-0.0325144617747378,-0.046166008526714,-0.0218483367359649,-0.139194910336383,-0.0166826360679131,-0.0976679809257532
"R13235",-0.19907797591589,-0.0171730764519883,-0.074362763305843,-0.0214658927451178,0.095998695817637,-0.155428154447075,-0.0391422795480893,-0.114440229680838,0.0566886477067594,-0.00438777506145942,-0.0995870223531549,0.0584011906110902,-0.17757238737044,-0.0510451529299352
"R13236",-0.0250981350542163,0.131463830912657,0.0204851593107177,-0.140172117535178,0.109267213280816,0.0313495777791892,-0.0980547249528461,-0.052487124773089,-0.0232287573434634,-0.0708138523811076,0.10845963760129,-0.0038399844955512,-0.0567177486780727,0.0789343351419291
"R13238",0.103343533295207,0.00984908619893695,-0.131245407241654,0.061174528412067,0.0037302496924521,0.061878061917656,0.0749514739820449,-0.0438966997066666,-0.0894204693970284,-0.0727903354014013,0.0219634373203199,-0.130472042680127,0.131646156593595,0.0598017482320234
"R13242",0.0587633466547676,-0.042374025859695,-0.0442653296068767,-0.0489550170589575,-0.0702156088202503,0.0798138076359806,-0.0716874402654265,-0.064878881268949,0.0141539471582033,-0.0274551642542975,0.000449759566593828,-0.0307156162617689,0.103365447415897,-0.0706861665225056
"R13243",-0.0643351298377058,0.0976182775337889,0.0813468491975878,-0.0534604329769297,0.117476629672947,-0.057768984889056,0.0608765858675486,0.043766624265184,0.150624321930798,0.0766514013596192,0.163341959587139,0.0378165873857976,-0.0833467911791971,0.150135649822478
"R13244",0.0174612920875217,-0.153826930424231,0.029327264377912,0.0236915846042064,-0.136431936707155,0.116514898635731,0.170513518776523,0.0363749174321935,0.0069271053264529,-0.0275522121547513,-0.00941993018452734,-0.0309913009707174,0.052026228124369,-0.0454529006652987
"R13245",0.0965513614308643,0.077152756928021,0.0790326766931665,-0.0494331831559923,-0.0389092357671155,0.199268650289366,-0.0710783092522539,0.159123940991323,0.0624903593340036,0.160191705282804,-0.0437780889726953,0.174204885848268,0.096304324722382,0.031435060825812
"R13246",0.135059101890844,0.111572613749639,-0.107038131767532,-0.0522324139144905,0.0426613176314509,-0.167584281668529,-0.0750875508345509,0.0053497934482184,-0.125448402260463,-0.0636224633536245,0.142920463315571,-0.0619527114243961,-0.01577199108603,0.126743838802527
"R13248",-0.0215413987925177,-0.277621834506314,0.0935278125446948,0.237149509418073,-0.218862446472027,0.142299378546414,0.164975002573226,-0.0210490415260481,0.0347086692628509,0.034465175471811,0.11100679885918,-0.0355159144448017,0.0815239966557742,-0.04191990606603
"R13252",0.0500821887770308,-0.00781899667691679,-0.0353658115353302,-0.0194333914967566,-0.00402860531293389,0.0581900125596958,-0.080110144163126,0.00299489297755626,0.0709712168486776,0.0210086816953304,-0.105420133808725,-0.0109469907502898,0.102700057315456,-0.0251069713428523
"R13253",-0.0210266548003926,0.0327492709608052,0.0477900438050302,-0.0499019045234164,0.0301503956564729,0.0224319436309873,-0.0364159332800212,-0.0566726470404925,-0.0449095169155203,0.101652683304249,0.104785347601127,-0.0663567688614694,0.00357266644052688,0.0622791337986877
"R13256",0.0899298145787784,0.0335600719674828,-0.048956483089148,-0.0203785362421808,0.0134416057890532,-0.0715735270557069,-0.0110497730800555,0.108771239892865,-0.0112025564900268,0.0571576610345164,0.0199746327021037,0.0357961228394698,0.0376163747494368,0.0241950092446309
"R13257",-0.017680832958095,-0.278770173322234,0.139647569568526,0.0629088712538123,-0.272642821745827,0.182896419412201,0.100995519406247,0.0690080944114035,-0.00167120810761538,-0.0540698253061943,-0.0740740163571027,-0.0764531432987233,0.00108928116340579,-0.294928488579716
"R13258",0.0521280549258965,-0.0949933620075125,-0.105344254375788,0.0677165704298816,-0.0918004830695998,0.0671636715065372,-0.224502936382415,-0.307156893997926,-0.0276644344626906,-0.0423689655625515,0.0520483593985521,-0.079599333141318,0.131293335480366,0.0290654554995797
"R13262",0.163601350816938,-0.0623818466302272,-0.0419750024932418,0.0246846139612473,-0.0844987301546844,0.0489565440859498,0.0258707220459639,0.0663113089941472,-0.0863564302954876,-0.291664072783141,-0.193608844436189,-0.0819428684940695,0.151563263385818,-0.179839176308325
"R13271",0.111834001045581,-0.00212645516034505,-0.0972571216050564,0.0445409698573031,0.00559495138678288,-0.0255679172934102,0.0784442046002587,0.0372367641219471,0.000626151537200539,-0.0872924531785002,0.131915109279104,-0.0269602739777454,0.112017358313591,0.0419663435275299
"R13272",0.0681284310620624,-0.0274430309470157,-0.110554099095252,0.150612993139417,-0.0787138209408136,0.0839906039924159,0.145382431220077,0.0129251151301374,-0.0770625687731056,-0.151277717669563,-0.0782448606012185,-0.0153472770122854,0.184980287061867,-0.0142457591606203
"R13273",0.0165480251592422,0.0477563385231143,-0.0899270000308609,-0.0663689857983334,0.0420284908404191,-0.0487826871871344,-0.043864577508331,-0.0148293903521217,-0.00296744744626918,-0.0814441326916509,0.0493371630428562,0.152363893523415,0.0162469221594613,0.0242778478583803
"R13274",-0.0294796302900317,0.0597095508067343,0.0362477654502423,-0.0147342795216721,0.0834390349538698,-0.0559212663713196,-0.0324954834189798,0.0112856286315431,0.0859092337061031,-0.081741697833499,0.0314747008495519,0.0381033546311894,-0.04294757683143,0.0120125706520814
"R13277",-0.15013565438347,0.0176055984296404,0.0117969213944986,0.114711335770089,0.0293301163961325,-0.106166222706607,-0.0156551847230638,0.105909744585478,-0.0856042360527377,0.00313166585082931,-0.126503592602045,-0.00416667086154734,-0.110155307172415,-0.117800500530494
"R13278",-0.0321167823203479,-0.0325800274159829,0.159891514440546,0.0274260381604585,-0.00346793051649295,-0.00646032226991018,-0.135212152606473,-0.0887552687234751,0.117354726955252,0.0434090027069464,0.0643868275375091,0.0705054430105077,-0.0305841276967015,0.0383443230482046
"R13279",0.0471112016238487,0.0124679494256373,0.055987128554168,0.0380222101797014,-0.0431572955143945,-0.0130833726149386,-0.0151447839861725,0.0467976470801283,-0.0405107628057221,0.0920431645395305,0.0175350673618209,0.0206964309024388,-0.0361659170546467,0.0177644146531518
"R13280",0.130585778151328,-0.0355368406367044,-0.0878621316770715,-0.115190974734831,-0.00867464804113899,0.0250264755870345,0.105302492700798,-0.0102487691197914,-0.0886519768847791,-0.064654769583554,0.0286790580375056,-0.0764338805920609,0.0749147962979828,0.000853713702598093
"R13285",-0.113679546510393,0.0199474396495445,-0.129576113611193,0.145858120095977,0.122342951882059,-0.133635920029109,-0.0974175050805924,-0.130297652135966,-0.0929520737945991,-0.00301236469565146,0.0730159250805905,-0.0101105759316967,-0.161490876295776,0.108249437314192
"R13289",0.0676318306336225,-0.11994593299734,0.0209974742117717,0.0244180338804823,-0.165676605933601,0.0985473375687653,0.0242578029688155,-0.0604079421661215,-0.0609614207077588,-0.058287978727401,-0.129744656936527,0.0051754412671469,0.101820302336849,-0.150011799023785
"R13291",0.0588348500823765,-0.00179987418203976,-0.0550291452717527,-0.0434703850246929,0.0351535038208832,-0.0425603204831433,-0.117005903524212,-0.0653027372976682,-0.145090212381514,0.0136777755731862,0.0606336905973799,-0.107374517691686,-0.0357031005007852,0.0466570382425157
"R13293",0.0544631689125426,-0.0279025127777249,-0.0579087827029036,0.0457843826942649,0.0313231291026486,0.0921904949374621,0.00354391586334783,0.0950435180810443,0.0613549236565653,0.0334997125877142,0.0885216189597812,-0.0596910570193196,0.109063695264571,0.0412775476706112
"R13294",-0.101803126221532,-0.013282373448847,-0.0208166008570296,-0.0916469432240801,-0.0305479920887648,0.0646702121332168,-0.0377993764247224,-0.0931733884212149,-0.0494175161467285,-0.0203351310174392,-0.0500187289379408,0.0809901237082346,-0.0467771093468881,-0.0458518519162601
"R13298",0.0654470581895148,0.03917090941333,0.0401909490124729,-0.0124649881797979,0.0477685411030615,-0.0976414874210199,-0.0576483725458155,0.114750467900772,0.0268383230020196,-0.0356423921421982,0.0236056491519788,0.073936446489011,0.0104031129755965,0.00236879568687069
"R13300",-0.033982253086073,-0.00807005106281651,0.0304568772355725,-0.0416256587718336,-0.0379874169485066,-0.015709073122752,-0.0921926061601253,-0.0256562036792295,-0.022859818944954,-0.0360854625826697,0.0629978237965329,-0.0648953166334138,0.000278047577500527,0.0378384259756052
"R13311",-0.00539418547661003,-0.021256462031111,-0.0193823762055665,0.0675838693656162,-0.000641410632784601,-0.0258126656637373,-0.0138946689478123,-0.0705086491915349,0.014363088145842,-0.0447721022334918,-0.0589553484769235,0.00644639667153543,-0.0289874338984268,-0.0895025126508649
"R13316",-0.0238509217408941,0.0848833722177402,0.0579610788619019,-0.172925022262341,0.0604143381899484,-0.0650083892597395,-0.0827667918143354,-0.0128428048093307,0.0275294260000264,0.0345516950978487,0.02353273860919,0.102336365892053,-0.065389845196735,0.114032721466674
"R13328",-0.105682424555474,0.0095812230688265,-0.0754713959474273,0.22375055287727,0.0654173598340219,-0.039415413631382,0.158255550017233,0.0339600845983031,-0.098724683792814,0.0288375454189707,-0.0773462791317088,-0.0814693982587805,-0.108352060066633,0.0132400280228347
"R13330",-0.0242319158076079,0.0369709605391591,-0.00371550601416266,-0.10422056719978,0.0142755926217445,-0.0165197075055337,0.0472341056370217,0.0221198715746954,-0.0311571309693284,0.089383473732675,0.0041580149915777,-0.0404572205054136,-0.0581972556023425,0.0235451321166306
"R13331",-0.00733755541686007,-0.0418911380618118,-0.0436877587238133,0.000307288326108319,-0.00802975162077925,0.0201266405642328,0.00834169563013187,0.0170593862570111,0.0513564941803525,0.0849682361855318,0.00994199927386154,-0.0338473697009172,-0.0338031409836778,-0.00393193969674439
"R13335",0.100164132044696,-0.0253313400040222,-0.138468491060484,0.0116247488369845,-0.00776108676861287,0.0357749780663624,-0.00244402988272353,-0.0350855587056591,-0.0220378418833543,-0.00493737251732609,0.0683861452153313,0.00198195893827201,0.0520533029109562,0.0239359819571776
"R13338",0.106699664691125,-0.0951808772063202,-0.0408309587417737,-0.0961401328564656,-0.0800794184011014,0.020050587063489,-0.0286621178316608,-0.0247337973965955,-0.0731167555507294,-0.32631989179165,0.0246317010758109,-0.0638009176368302,0.0300433338967537,-0.0908931646827667
"R13339",0.148608380556731,-0.337730054828071,-0.262627731941179,0.0373865165523183,-0.27290032537784,0.2298430075299,-0.0141374405660117,0.012077297122315,-0.126168762926811,-0.22574258067288,-0.0920747488217981,0.0316182082518505,0.1329239240858,-0.401554322109313
"R13343",0.027676208533492,-0.0323709161732431,-0.0858363485534954,0.0331957025953034,-0.0428892127510193,0.0259620191610565,0.0383081402522475,0.0570793102234224,-0.105403232805649,0.00811378907978644,-0.0196586326261971,-0.00930248180902287,0.0184526772648772,-0.0253701698357488
"R13346",0.0225767587324743,0.0120414987586616,-0.0609353356868794,-0.129444022712892,0.0385294100290824,0.026954011225364,-0.0803127880748457,-0.00399976690738859,-0.0260259701402708,0.0238315225031622,0.056181418053465,-0.0990929725927621,0.0448128867863084,0.0429309499964829
"R13349",-0.170417993648914,-0.0647747703647965,-0.113893598335894,-0.0732966321040436,-0.0315748874175738,0.0371159998641978,-0.0164575829836887,0.041346883726558,0.0824655971158933,0.034764727415295,-0.0175312177362791,0.0403632851962593,-0.120232574539587,-0.0951967245024239
"R13362",-0.0643712074925867,0.0190384690709913,-0.00806087532797749,0.151862951867808,0.0693130128455735,-0.189341226363274,-0.0530717212950626,-0.193968695008483,-0.0357053158515501,-0.0149167743790811,-0.154712284588497,-0.00654345248112757,-0.0279478465371073,-0.0504579593536831
"R13364",-0.0783620178272535,0.0311146530530867,0.011782438990121,-0.145338242889395,-0.0188739182705276,0.000430456649458102,0.026367668788201,-0.0433791330027979,-0.113053367500339,0.0638364163489136,-0.018446200548655,-0.121736370208075,-0.0530084468338693,-0.0343328243085728
"R13366",-0.0844746619512423,0.0546737954132913,0.0448445177659627,-0.167385597672124,-0.00765009248380532,-0.0601519980492387,-0.126961007025817,0.0694124727953866,-0.0201525641413738,-0.0205797326743781,0.129605002399313,-0.0208692650150162,-0.0702441185170068,0.0267336558541998
"R13370",-0.0204233512892372,0.0322482167211313,-0.0042602346457537,0.0820477170449326,-0.0100426027178435,-0.0162054257143792,0.00472206110037364,0.0575797526523302,-0.114907163761345,-0.0627419577005682,-0.174856039137371,-0.0565523530674934,0.0639289525586582,-0.148560695240242
