group	trait	type	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
AST1	Alzheimer Disease	1	0.2890625799446047	0.5817793839108321	0.10182943923953035	2.0126416363623507	0.3522747194017458	0.003986114173790863	8.177802737295711e-10	6.747344534028613e-10	1.2120031363528163
AST1	Alzheimer Disease2	1	0.2890625799446047	0.526226582878586	0.09162440357102951	1.8204590264828844	0.316970821988056	0.02491687405283439	4.326307615799721e-10	6.302242557422511e-10	0.6864711372786472
AST1	Alzheimer Disease3	1	0.2890625799446047	0.4947014385203703	0.05679870246972893	1.7113990977842022	0.19649275420088516	0.00012432116157298914	4.908878688006468e-10	7.101211143805254e-10	0.6912734445713153
AST1	STROKE1	1	0.2890625799446047	0.3661735197805705	0.029148534068085482	1.26676209646625	0.10083814402290134	0.005099702598553138	4.3850948980728653e-10	1.1022043631391686e-09	0.3978477172403632
AST1	STROKE2	1	0.2890625799446047	0.35239647355197107	0.026349004193286	1.2191009767487149	0.09115328659398066	0.013174714832522035	2.1189605288694884e-10	1.1520949593074747e-09	0.18392238519498405
AST1	Parkinson Disease	1	0.2890625799446047	0.4085731794834363	0.04303131375762235	1.4134419597366574	0.14886504426089592	0.00295255364269445	1.348683933647755e-09	2.2333290057039433e-09	0.6038894986825513
immatureOL	Alzheimer Disease	1	0.3140268528318067	0.5055027256465858	0.08956709451573387	1.6097436288906601	0.28522113223134504	0.03337012734431388	5.595421467370345e-12	6.360862914764504e-10	0.008796638981768565
immatureOL	Alzheimer Disease2	1	0.3140268528318067	0.4896921657252463	0.08724564917672027	1.5593958329019915	0.27782862640555517	0.0659960545784465	4.017347401688886e-11	6.226810263321113e-10	0.06451693936063832
immatureOL	Alzheimer Disease3	1	0.3140268528318067	0.4561870260702895	0.05157603245075913	1.4527006909011824	0.1642408347746724	0.003361812186131835	-2.4882941692736447e-10	6.803458508607785e-10	-0.3657395964310559
immatureOL	STROKE1	1	0.3140268528318067	0.35715490025851193	0.02686054714148378	1.1373387245001136	0.08553582886069407	0.1143088456172771	-4.1855107583057133e-10	1.0205119461795547e-09	-0.4101383402688057
immatureOL	STROKE2	1	0.3140268528318067	0.35663066506243374	0.02505348976654861	1.13566932842347	0.07978136118176907	0.09034183379419178	-2.640022417528113e-10	1.0232905231467464e-09	-0.2579934395766428
immatureOL	Parkinson Disease	1	0.3140268528318067	0.4341381953233643	0.04257539049588759	1.3824874892335701	0.1355788210847403	0.002044014866802674	1.6139388147848012e-09	1.9767534602004105e-09	0.816459334600671
AST3	Alzheimer Disease	1	0.32713755831709906	0.4441631048858048	0.0406911009882886	1.3577258055318466	0.12438529283405036	0.0029232526891005924	-1.1203891309473637e-09	7.03220011605694e-10	-1.59322703059762
AST3	Alzheimer Disease2	1	0.32713755831709906	0.4278100742173265	0.02963950247143304	1.3077375658671515	0.09060256677315862	0.0004456021297084218	-1.0754688390663673e-09	7.396097530751772e-10	-1.4541031058537863
AST3	Alzheimer Disease3	1	0.32713755831709906	0.43348480745909496	0.03234283242400048	1.3250841929892745	0.09886615462431898	0.0010564443705354753	-1.2862921277830392e-09	7.156402272083183e-10	-1.797400535742393
AST3	STROKE1	1	0.32713755831709906	0.4030241508090387	0.03311571631467101	1.2319715072837394	0.10122872006818451	0.024859022121075724	5.953559078049951e-10	1.22711948334956e-09	0.4851653941471979
AST3	STROKE2	1	0.32713755831709906	0.4021428422665295	0.03096877654816139	1.2292775074047804	0.0946659157923497	0.01390013727201576	8.693648719850156e-10	1.2553821365499958e-09	0.6925101502353527
AST3	Parkinson Disease	1	0.32713755831709906	0.4214519357090789	0.03178356836312398	1.2883018931765688	0.09715658613651361	0.003951327847534689	-1.0537523495752471e-11	1.7678166632581739e-09	-0.005960755837843101
MG0	Alzheimer Disease	1	0.22766512351037776	0.5078684292415081	0.10161894954044846	2.230769568086074	0.44635273059650843	0.006587628829206991	1.4038252174349035e-09	9.076025581755507e-10	1.546740040328723
MG0	Alzheimer Disease2	1	0.22766512351037776	0.468006367565278	0.0940128976895616	2.0556787985312326	0.41294378444960267	0.028217362448065733	1.130363612500549e-09	9.452185893644992e-10	1.1958753511825542
MG0	Alzheimer Disease3	1	0.22766512351037776	0.43035195927650877	0.059513306055076286	1.8902849617055721	0.26140721572737274	0.00042483041159813937	1.2767554796698633e-09	9.481638259656826e-10	1.346555779397635
MG0	STROKE1	1	0.22766512351037776	0.259886133356373	0.02767990020365679	1.1415280889280632	0.1215816449039681	0.24480482794287436	-6.35203368091779e-10	1.270684770833602e-09	-0.4998905965285703
MG0	STROKE2	1	0.22766512351037776	0.2679920619687881	0.025897225813079756	1.1771327019115079	0.11375139684888656	0.11320132206649318	4.948911162606139e-11	1.2974482091290179e-09	0.0381434197356391
MG0	Parkinson Disease	1	0.22766512351037776	0.28170027960826516	0.03436901488892362	1.2373449005483015	0.15096302129630743	0.11077314400084003	-2.032823909056377e-09	1.9176738548959634e-09	-1.06004673519766
AST8	Alzheimer Disease	1	0.34750826139681895	0.5701547671065865	0.08476703243639336	1.6406941372122603	0.24392810719281882	0.008614489925778327	1.0422258545864563e-09	5.960186716310693e-10	1.7486463162878656
AST8	Alzheimer Disease2	1	0.34750826139681895	0.540877561356641	0.08010942775155626	1.5564451883318366	0.23052524688061868	0.033324288305672536	8.597702005909355e-10	6.064578244001703e-10	1.4176916613143034
AST8	Alzheimer Disease3	1	0.34750826139681895	0.5020660804827461	0.04896396916819366	1.4447601287655085	0.14090015866495276	0.0006455337429997083	1.1331444574234712e-09	6.157430533773038e-10	1.8402878460556884
AST8	STROKE1	1	0.34750826139681895	0.3443434389347868	0.02691192784964506	0.9908928137440214	0.07744255558550416	0.9063368312071027	-1.2177215036429455e-09	9.986522888762943e-10	-1.2193648552221843
AST8	STROKE2	1	0.34750826139681895	0.36299315088415274	0.024007186530331147	1.0445597737017585	0.06908378647987706	0.518059408697036	-5.056950321229323e-10	9.563060630811762e-10	-0.5288004036005011
AST8	Parkinson Disease	1	0.34750826139681895	0.40692634220597945	0.04054822267355763	1.1709832179825823	0.11668275888053119	0.15574282458565236	-8.688851124999855e-11	2.122860199279497e-09	-0.04092992618142668
MG1	Alzheimer Disease	1	0.24191587575503354	0.49535376579289225	0.09966184231397338	2.047628185818166	0.41196900369983147	0.011695503049964424	8.972990252875955e-10	8.574426738010257e-10	1.0464828176907588
MG1	Alzheimer Disease2	1	0.24191587575503354	0.4817889574216674	0.08988884920779283	1.991555766722527	0.3715706913704795	0.0235735183942718	1.048404883398076e-09	8.708305422084981e-10	1.203913772637366
MG1	Alzheimer Disease3	1	0.24191587575503354	0.4408168866307677	0.05526355768442794	1.8221908142859682	0.22844121954355895	0.00017305965468100075	1.1427333535068635e-09	8.673381958074846e-10	1.3175176177304038
MG1	STROKE1	1	0.24191587575503354	0.2984103582198907	0.02678257863842684	1.2335294543548851	0.11071029776295935	0.03514721281952138	6.495479467109308e-10	1.25812340486792e-09	0.5162831755594925
MG1	STROKE2	1	0.24191587575503354	0.29476623408125285	0.025217077295338283	1.218465853724028	0.10423903440249349	0.03407675458697462	8.31336577850284e-10	1.278195917846432e-09	0.6503983984325041
MG1	Parkinson Disease	1	0.24191587575503354	0.34555485411723674	0.03799342303496798	1.4284091651229582	0.15705221046939682	0.00253850520950677	1.614681838008464e-09	1.8628047036124575e-09	0.8668014606561711
OPC2	Alzheimer Disease	1	0.35715655294549264	0.4546789569427036	0.05866163874020569	1.2730522601165721	0.1642462899152191	0.09232371299660408	-5.873021042149341e-10	4.703437741705352e-10	-1.2486656281369053
OPC2	Alzheimer Disease2	1	0.35715655294549264	0.47388529010813457	0.06306399072745919	1.3268279307770574	0.176572402794703	0.08550719759449756	-2.0227626192453277e-10	4.4991867877283454e-10	-0.4495840503360447
OPC2	Alzheimer Disease3	1	0.35715655294549264	0.4365525295642836	0.03414263004510325	1.2223002097091802	0.09559569819880616	0.014828014920920365	-7.178055659980958e-10	5.401621425348213e-10	-1.3288705547368544
OPC2	STROKE1	1	0.35715655294549264	0.40098102470520935	0.03014003288813398	1.1227038154509374	0.08438885592205218	0.14296946859193974	-3.167353786658275e-10	1.0600160152586459e-09	-0.29880244647864446
OPC2	STROKE2	1	0.35715655294549264	0.38865463765042996	0.027128196474340168	1.0881912551937536	0.07595603734724232	0.24126085191459679	-5.329263374624466e-10	1.034548390965185e-09	-0.5151294440323391
OPC2	Parkinson Disease	1	0.35715655294549264	0.48562800618278523	0.051713874039694505	1.3597062749592033	0.14479329474205896	0.01673518472248184	2.8817405952272508e-09	2.634742552303786e-09	1.093746557024136
AST2	Alzheimer Disease	1	0.3245526583001728	0.4837393498074361	0.07986127245327546	1.4904803194063947	0.24606568583213767	0.042816260779139526	7.811102212576641e-11	5.671030375656456e-10	0.13773691366751775
AST2	Alzheimer Disease2	1	0.3245526583001728	0.46615559689628083	0.07771779549202616	1.4363018911561096	0.23946128156542903	0.0896300706526136	8.288817840115105e-11	5.63827460908091e-10	0.1470098286231975
AST2	Alzheimer Disease3	1	0.3245526583001728	0.4468171655114096	0.04787122917210506	1.3767170105818594	0.14749911284913844	0.006268419070215411	-2.066568950680752e-11	6.529689167564272e-10	-0.03164881049692647
AST2	STROKE1	1	0.3245526583001728	0.35703509812312406	0.028334934003444178	1.1000837275315392	0.08730458148716723	0.2519741241447638	-3.2294871825137704e-10	1.0403971883209776e-09	-0.3104090648039532
AST2	STROKE2	1	0.3245526583001728	0.35448790656933193	0.026411260416976997	1.0922354123547882	0.08137742748836062	0.2516708286378722	-2.186544053180269e-10	1.0537084416552767e-09	-0.20750939887559544
AST2	Parkinson Disease	1	0.3245526583001728	0.39630901010929565	0.039873569655661974	1.221093095292896	0.12285701144614763	0.05587922769739161	-9.801922347537365e-11	1.7716167606821167e-09	-0.055327554836201595
AST6	Alzheimer Disease	1	0.27263104372824143	0.548699232128525	0.10135595974655198	2.0126073121572623	0.3717696941643358	0.00660979691917878	7.871956322875369e-10	7.689066259170474e-10	1.0237857312631125
AST6	Alzheimer Disease2	1	0.27263104372824143	0.5253108359229434	0.09051713413304555	1.9268195900925102	0.332013305950855	0.01805654654073774	8.649921501437134e-10	7.821374874911887e-10	1.1059336292884927
AST6	Alzheimer Disease3	1	0.27263104372824143	0.4783264693782806	0.05753201915542057	1.7544827721639666	0.21102519496190783	0.00014210791649398553	6.365165848945318e-10	7.913060657138735e-10	0.8043873445103709
AST6	STROKE1	1	0.27263104372824143	0.31222766937835705	0.02925835774637578	1.1452388734189256	0.10731851129741668	0.1823064882260916	-8.57548360857591e-10	1.2557757862610279e-09	-0.6828833381242942
AST6	STROKE2	1	0.27263104372824143	0.30622007206766283	0.02770150675673223	1.1232032415681281	0.10160804278893891	0.22573625826892543	-8.528090194418641e-10	1.3147544853846163e-09	-0.6486450732224615
AST6	Parkinson Disease	1	0.27263104372824143	0.31680888491474146	0.03325496496933194	1.1620425927376652	0.12197791019895915	0.18491413443943286	-3.5571981095490585e-09	1.925634082474911e-09	-1.8472866376446706
Oligo1	Alzheimer Disease	1	0.29159077957826657	0.5627221153752688	0.09352328427025249	1.9298350797962296	0.3207347104922763	0.003870620748157522	5.797517131850988e-10	5.820348792510413e-10	0.996077269340146
Oligo1	Alzheimer Disease2	1	0.29159077957826657	0.5190069993503281	0.08128637710436105	1.7799156753206602	0.27876868130716315	0.01714823503775377	4.2095261799245837e-10	5.405695831481665e-10	0.7787205035490835
Oligo1	Alzheimer Disease3	1	0.29159077957826657	0.5135561208473542	0.05378762300048518	1.761222085246044	0.18446270172972984	1.2842854375019205e-05	9.631499396981391e-10	6.597101142837006e-10	1.4599593349329003
Oligo1	STROKE1	1	0.29159077957826657	0.3523193175268962	0.02920776861252502	1.208266317736324	0.10016698283384949	0.036055074459448895	-4.2643358947810493e-10	1.1445099439281705e-09	-0.37259054999077224
Oligo1	STROKE2	1	0.29159077957826657	0.33883646919665356	0.026923895603000597	1.162027378529319	0.09233452320385833	0.0752893422019206	-7.144156817868836e-10	1.183597143796224e-09	-0.6035969971129654
Oligo1	Parkinson Disease	1	0.29159077957826657	0.4097579540817952	0.0394885556722532	1.4052500379965243	0.1354245690805665	0.0012304420532425462	8.683612977961592e-10	1.967252841187146e-09	0.4414080791323922
MG4	Alzheimer Disease	1	0.2966471788455903	0.4375669234317939	0.09907723866496594	1.4750415801511958	0.3339901597936223	0.15654506084061193	3.8434092414951603e-10	9.022252668729047e-10	0.4259921975823557
MG4	Alzheimer Disease2	1	0.2966471788455903	0.45033742080388034	0.09894591155825595	1.518091028393998	0.3335474550720704	0.14272688072805348	7.008786701198856e-10	9.480556148255796e-10	0.7392801215030314
MG4	Alzheimer Disease3	1	0.2966471788455903	0.4066662994545259	0.05267356026448726	1.3708753308798611	0.1775629907200456	0.031094649021954895	6.462684941267593e-10	8.325112659167797e-10	0.7762879862233146
MG4	STROKE1	1	0.2966471788455903	0.3122571242083255	0.027055320570508214	1.0526212500097987	0.0912037008940879	0.5676807956763429	-5.147662243352447e-10	1.0444754373684722e-09	-0.4928466538496916
MG4	STROKE2	1	0.2966471788455903	0.31152447958949125	0.025427023158947522	1.050151499170821	0.08571469736505637	0.5593252503302175	-5.208493417243182e-10	1.0674257852004429e-09	-0.4879489974345264
MG4	Parkinson Disease	1	0.2966471788455903	0.35493939091913235	0.04328464947640276	1.1965035106701087	0.1459128977556639	0.18642777383975803	2.2047643641703899e-10	2.385101150463593e-09	0.0924390298391265
AST7	Alzheimer Disease	1	0.2924193097349022	0.5692804082464251	0.09913238262262378	1.9467948568872422	0.33900764868261934	0.005768881220767544	5.51748018086266e-10	6.948430739616525e-10	0.7940613337922057
AST7	Alzheimer Disease2	1	0.2924193097349022	0.565572950806553	0.087303537641446	1.9341162911549274	0.29855599385892995	0.010701010478925362	8.502205442114357e-10	6.723449325223093e-10	1.264560054051161
AST7	Alzheimer Disease3	1	0.2924193097349022	0.48671956436665653	0.05619121623665096	1.6644576748638815	0.19215973215856394	0.00028726438282566415	-3.7053618714560876e-11	7.682002141197416e-10	-0.04823432489799491
AST7	STROKE1	1	0.2924193097349022	0.3427531298750995	0.028157996819547736	1.1721289205758274	0.09629321964091515	0.07697305010342022	-4.870813043419325e-10	1.0969867844701091e-09	-0.4440174769992451
AST7	STROKE2	1	0.2924193097349022	0.3338150146266089	0.02690994146548314	1.1415628295177724	0.09202518633218447	0.12311961186335092	-5.895373590375746e-10	1.1368564431580436e-09	-0.5185679885843055
AST7	Parkinson Disease	1	0.2924193097349022	0.4654966331884007	0.045410201088031704	1.5918806237878227	0.1552913900562829	0.00013591759256134864	4.544560604932892e-09	2.577420789203795e-09	1.7632202797342909
AST5	Alzheimer Disease	1	0.3309675182292571	0.5246186641767472	0.08780704770168393	1.5851061970780782	0.2653041246206556	0.026112876894978626	6.149296686597092e-10	7.018931230148006e-10	0.8761015722998363
AST5	Alzheimer Disease2	1	0.3309675182292571	0.5257096653481121	0.07805067286857631	1.5884025966075608	0.23582577917664893	0.029690654244768477	8.076695341426199e-10	6.789093810017107e-10	1.189657348600674
AST5	Alzheimer Disease3	1	0.3309675182292571	0.49369214419550084	0.050369593198893524	1.491663432220942	0.15218893222024021	0.0004888380066319204	1.014842545907675e-09	6.868702568682336e-10	1.4774879764554405
AST5	STROKE1	1	0.3309675182292571	0.3970787634025994	0.02744686227258629	1.1997514605875852	0.08292917208139498	0.015117679140766185	1.4679477089085782e-09	9.87109646101629e-10	1.4871171755902828
AST5	STROKE2	1	0.3309675182292571	0.3858751282795324	0.02609960170781893	1.1659002984463314	0.07885849900756745	0.03282872056896837	1.2879477862492667e-09	1.0108908676737797e-09	1.2740720362951137
AST5	Parkinson Disease	1	0.3309675182292571	0.4795323161015079	0.04254276189807359	1.4488802969762786	0.12854059554147773	0.00012847518707597756	4.086402244487409e-09	1.8075344642891388e-09	2.2607603479884384
Oligo2	Alzheimer Disease	1	0.2987531451518069	0.5859897616070482	0.09321284168876835	1.9614513557984012	0.312006227219478	0.0021467346790049976	8.364910306396218e-10	5.903711372260856e-10	1.4168901185954883
Oligo2	Alzheimer Disease2	1	0.2987531451518069	0.5384937531228658	0.08048877256999712	1.8024705743239569	0.2694156492615265	0.012706664031513173	5.764755226687669e-10	5.296507859224422e-10	1.08840681065879
Oligo2	Alzheimer Disease3	1	0.2987531451518069	0.5502115080310583	0.058159563293888064	1.8416927719755944	0.19467431301630367	1.7776453122407608e-06	1.6467847563492626e-09	6.669598289875091e-10	2.4690913676903077
Oligo2	STROKE1	1	0.2987531451518069	0.3572458224930193	0.03305936725729493	1.195789327377592	0.11065780492619186	0.07587476326557926	-3.504368526490007e-10	1.3360949307695672e-09	-0.26228439654894525
Oligo2	STROKE2	1	0.2987531451518069	0.3572295741855576	0.029576709440501975	1.195734940310124	0.0990004956281649	0.04471730652860937	-6.266222716308281e-11	1.3532071506672006e-09	-0.04630645583877318
Oligo2	Parkinson Disease	1	0.2987531451518069	0.44837082974962916	0.041158570903651284	1.5008070610329352	0.13776782461231388	0.0003964070090136148	2.966185151265668e-09	2.418018631685996e-09	1.2267007013082671
Oligo3	Alzheimer Disease	1	0.3016864673463667	0.5767048981134395	0.10207050769820852	1.911603470935021	0.3383330667630551	0.0069115766314315815	1.051052296364032e-09	7.725790656830315e-10	1.3604462546947274
Oligo3	Alzheimer Disease2	1	0.3016864673463667	0.5358254377289714	0.08965085628384498	1.7761003416629535	0.2971656537080156	0.024137955852091348	9.236208416251704e-10	7.605341118303978e-10	1.21443710052961
Oligo3	Alzheimer Disease3	1	0.3016864673463667	0.5292161999366995	0.0591893315474965	1.7541927040734828	0.1961948511251621	2.0779344015985355e-05	1.6968711067204102e-09	7.551248196773478e-10	2.247139893303275
Oligo3	STROKE1	1	0.3016864673463667	0.35634853790959914	0.029530660120093758	1.1811883411411848	0.09788526605069613	0.06376206784200009	-2.3377748184944535e-10	1.1182411468860496e-09	-0.2090582004610027
Oligo3	STROKE2	1	0.3016864673463667	0.3360724372987227	0.027109877582953263	1.1139791594061705	0.0898610992445623	0.203387754020179	-8.54364599913491e-10	1.1448304989025272e-09	-0.7462804325465766
Oligo3	Parkinson Disease	1	0.3016864673463667	0.3895138061573093	0.041054462269588914	1.2911212411463848	0.13608320794334544	0.021988512627614334	-1.6680378766825156e-10	2.0508104154431237e-09	-0.08133554735834021
AST4	Alzheimer Disease	1	0.2959060478004361	0.5880678455302212	0.09202107874155327	1.9873464902171374	0.3109807299498447	0.0017448267151154602	1.0199416578331804e-09	6.363863695277554e-10	1.6027082078927155
AST4	Alzheimer Disease2	1	0.2959060478004361	0.5631083905460925	0.07731276266621928	1.902997234195977	0.26127469594119374	0.005210258836912502	1.0691593222044507e-09	5.93326026763279e-10	1.8019761041613909
AST4	Alzheimer Disease3	1	0.2959060478004361	0.5408885764391563	0.0569818300129179	1.8279064603773845	0.1925673045092589	3.4367049471916542e-06	1.5821623457034404e-09	7.153452644709524e-10	2.2117464450869884
AST4	STROKE1	1	0.2959060478004361	0.3369847035879613	0.03030184092239639	1.1388233058867026	0.10240358771860063	0.17028287401597245	-7.398189939150888e-10	1.1726601050672387e-09	-0.6308895397039781
AST4	STROKE2	1	0.2959060478004361	0.33970247033682616	0.02707379389988716	1.148007865543617	0.09149456086191983	0.09981027719308476	-3.911525685878799e-10	1.1624897831538935e-09	-0.33647828501912785
AST4	Parkinson Disease	1	0.2959060478004361	0.43761847075515015	0.044043429309532915	1.4789101946651906	0.1488426128391824	0.0003654048693159118	2.584645942465014e-09	2.0447368220851077e-09	1.2640482210465291
